product_id,title,price ($),stock_status,product_type,vendor,tags,description,benefits,how_to_use,ingredients,specifications,inclusions,care_instructions,product_url,primary_image_url
6846072946862,Beaute Regular Set - Upgraded Toner,140.00,In Stock,Beauty Set,Beautederm,Beaute Set,Let your natural glow shine from the outside with Beautederm's best-selling Beaute Set. Use as your constant skincare to achieve that younger-looking flawless skin.,,,"Day and Night Toner: Aqua, Butylene alcohol, Phenyl trimethicone, Propylene glycol laurate, Ceteryl glucoside, Propylene Glycole Isostearate, Cetearyl alcohol, Titanium dioxide, Glycerin
Day Cream: Cetearyl Olivate, Cetyl Palmitate, Cetearyl alcohol, Pentaerythrityl testratearate, Oclocrylene, Butyl methoxydibenzoylmethane, Ethyl salicylate, Homosalate, Titanium dioxide silica dimethicone, Tocopheryl Acetate, C12-15 Alkyl Benzoate, dimethicone, Water, Disodium EDTA, Butylene Glycol, Xantham gum, Sodium hyaluronate, Phenoxyethanol, Ethylhexylglycerin, Parfum
Night Cream 1: Aqua, Butylene alcohol, Phenyl trimethicone, Propylene Glycol laurate, Ceteryl glucoside, Propylene Glycole Isostearate, Cetearyl alcohol, Titanium dioxide, Glycerin
Night Cream 2: Aqua, Propylene glycol, Glyceryl Stearate, PEG-100 Sterate, Stearic Acid, Hydrolyzed Collagen, Hydrolyzed Elastin, Carbomer, Cetyl Alcohol, Dimethicone, Disodium EDTA, Ethylhexylglycerin, Parfum
Night Cream 3: Cetearyl Olivate, Cetyl Palmitate, Cetearyl alcohol, Butyrospermum, Parkii (shea butter), Caprylic/Capric Triglyceride, Hydrogenated Polyisobutene, Dimethicone, Cyclomethicone, Dimethicone Crosspolymer, Pentaerythrityl, Tetra-Di-t-Butyl Hydroxy hydrocinnamate, Tocopheryl Acetate, Aqua, Allantoin, Glycerin, Bet, aine, Sodium Hyaluronate, Dextran, Polyscrylamide, C13-14 Isoparaffin, Laureth-7, Phenoxyethanol, Benzyl alcohol, Parfum
Papaine Soap: Sodium cocoate, Sodium palm kernelate, Aqua, Glycerin, Fragrance, Titanium, Dioxide, Salicylic acid, Papaya extract, Sodium chloride, EDTA, BHT, USP","Inclusions:
1 x Day/Night Toner 120ml
1 x Day Cream 20g
1 x Night Cream 1 20g
1 x Night Cream 2 20g
1 x Night Cream 3 20g
1 x Papaine Soap 150g
Good for 2 months
Benefits:
Diminishes dark spots, freckles, acne and ice pick scars
Protects skin with SPF 60 and natural zinc oxide by blocking harmful UVA and UVB rays
Restores skin's suppleness for a healthy, dewy and rosy look
Reduces fine lines and visible signs of aging
Guaranteed safe and effective with visible results in as early as one week
Directions for use:
Daytime Routine
Papaine Soap: Lather on hands and apply on face and rinse.
Day/Night Toner: Apply all over the face using a cotton ball.
Day Cream: Apply thinly (pea-size amount) on to face and neck.
Nighttime Routine
Papaine Soap: Lather on hands and apply on face and rinse.
Day/Night Toner: Apply all over the face using a cotton ball.
Night Cream 1: Apply thinly (pea-size amount) on to face and neck.
Night Cream 2: Apply thinly (pea-size amount) on to face and neck.
Night Cream 3: Apply thinly (pea-size amount) on to face and neck.
NOTE: Wait for 5 minutes before applying each cream.
Reminders:
Temporary redness of skin for the first 3 weeks of use.
You may also experience the following: prickly sensation, peeling and darkening of skin. This is normal skin reaction due to the resurfacing of dead skin cells.
Please DO NOT use other products while using Beautederm.
Keep refrigerated (Toner and Creams).
Avoid exposing your skin to direct sunlight as much as possible.
FOR EXTERNAL USE ONLY",,,https://beautederm.sg/collections/all/products/beaute-regular-set-upgraded-toner,//beautederm.sg/cdn/shop/products/beautederm-beaute-regular-upgraded-set-beautemagic.jpg?v=1622529842
8711129628846,Belle Dolls Caramel Macchiato Healthy Coffee Drink,38.00,In Stock,,Beautederm,,"Fuel your body, boost your glow ✨💪 You deserve the best.",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-caramel-macchiato-healthy-coffee-drink,//beautederm.sg/cdn/shop/files/463369161_122120678552430293_7656058718278620020_n_6018e2eb-e649-4676-8609-fd6a5c186026.jpg?v=1742804179
8711131988142,Belle Dolls Collagen Juice Drink,38.00,In Stock,,Beautederm,,"Beaute Secret - Collagen Juice Drink (Kiwi, Avocado & Cucumber) – 10 Sachets Premium Japan Ingredients: Tripeptide Glutathione - Antioxidant Hydrolyzed Marine Collagen - Improve skin health, relieve joint pain, and prevent bone loss. Hyaluronic Acid - help stretch skin and reduce skin wrinkles and lines Kombucha - boost your immune system, help lose weight, ward off high blood pressure and heart disease, and prevent cancer Magnesium Glycinate - help improve your mood, sleep, exercise, performance, blood sugar regulation",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-collagen-juice-drink,//beautederm.sg/cdn/shop/files/472380398_122133459188430293_1187827452099927008_n.jpg?v=1742804422
8711132676270,Belle Dolls Dark Choco Drink,38.00,In Stock,,Beautederm,,"*Beaute Secret - Dark Chocolate Drink 10 Sachets Premium Japan Ingredients: Barley Powder - Reduce constipation and increase the number of beneficial gut bacteria Magnesium Glycinate - Promote bone health Chlorella Powder - Reduce your risk of diabetes, cognitive disease, heart problems, and cancer Rosehip - Rich in essential fatty acids and antioxidants, which are integral for tissue and cell regeneration in the skin Moringa Oleifera - Protect tissue (liver, kidneys, heart, and lungs)",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-dark-choco-drink,//beautederm.sg/cdn/shop/files/471494831_122132361068430293_3532463786366772871_n.jpg?v=1742804556
8711133200558,Belle Dolls Glutathione and Probiotic Drink,38.00,In Stock,,Beautederm,,"Beaute Secret Glutathione and Probiotic Drink (Creamy Avocado-Vanilla) - 10 Sachets o Packed with Probiotics + Prebiotics o Promotes a radiant glow o Boosts digestion and enhances skin health o 100% sweetened with Stevia – no artificial sugars, just pure goodness!",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-glutathione-and-probiotic-drink,//beautederm.sg/cdn/shop/files/480410561_10161561911536725_6427904931254950330_n-removebg-preview.png?v=1742804655
8711126286510,Belle Dolls Premium Glutathione,38.00,In Stock,,Beautederm,,"Harness the potency of active ingredients to support your well-being: Reduced L-Glutathione serves as a formidable shield against diseases, aids in slowing cancer progression, and enhances insulin sensitivity, promoting overall health. Alpha Lipoic Acid plays a vital role in regulating blood sugar levels, contributing to better glucose management within the body. Sodium Ascorbate works to balance acidity levels, aiding in maintaining optimal pH levels for bodily functions. Polypodium Leucotomos Fern, known as an oral sunblock, provides protection against acute sunburn and phototoxic reactions induced by psoralen. Additionally, it helps prevent the depletion of Langerhans cells in the skin, safeguarding against sun-related damage and promoting skin health",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-premium-glutahione,//beautederm.sg/cdn/shop/files/453251022_2228527720845703_847469266379846403_n-removebg-preview.png?v=1742802981
8711127105710,Belle Dolls Premium Vitamin C,30.00,In Stock,,Beautederm,,Beaute Secret - Premium Vitamin C,,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-premiumvitamin-c,//beautederm.sg/cdn/shop/files/453199183_2228527750845700_999983141354190338_n.jpg?v=1742803702
8711127531694,Belle Dolls Stem Cell Beauty Juice Drink,38.00,In Stock,,Beautederm,,"Beaute Secret - Stem Cell Juice Drink Strawberry, Lychee Iced Tea – 10 Sachets Discover the power of premium Japanese ingredients for radiant skin and overall wellness: - Glutathione offers skin-lightening effects, reducing the appearance of age spots, blemishes, and wrinkles, promoting a more youthful complexion. - Rose Hip Extract provides a potent source of antioxidants, helping to combat oxidative stress and support skin health. - Swiss Apple Stem Cell extract helps maintain skin hydration and suppleness, promoting a healthy and youthful appearance. - Grapeseed Stem Cell extract, abundant in antioxidants like proanthocyanidins, works to neutralize free radicals, supporting overall skin health and vitality. - Hydrolyzed Marine Collagen enhances skin health, alleviates joint discomfort, and fortifies bone density, contributing to overall well-being and vitality.",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-premiumvitamin-c-copy,//beautederm.sg/cdn/shop/files/472206047_122133208022430293_3284612692491865603_n.jpg?v=1742803523
8711133790382,Belle Dolls Zero Filter Lightweight Sunscreen 50ml (Face and Body) SPF45 PA+++,18.00,In Stock,,Beautederm,,"Belle Dolls Zero Filter Lightweight Sunscreen 50ml (Face and Body) SPF45 PA+++ A versatile facial sunscreen that offers immediate hydration while safeguarding your skin from harmful UV rays and UVA/UVB radiation. Infused with antioxidants, it enhances skin texture, leaving your complexion with a healthier and more youthful glow. Benefits: Protects your skin from the damaging effects of UV rays.",,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-zero-sunscreen,//beautederm.sg/cdn/shop/files/485897497_18054419711513361_8238033606112474356_n.jpg?v=1742804833
8711134412974,Belle Dolls Zero Filter Lightweight Sunscreen Facial Mist 80ml SPF40,35.00,In Stock,,Beautederm,,Zero Filter Sunscreen Facial Mist SPF40 PA+++,,,,,,,https://beautederm.sg/collections/all/products/belle-dolls-zero-filter-lightweight-sunscreen-facial-mist-80ml-spf40,//beautederm.sg/cdn/shop/files/485659892_18054419702513361_1674473150012014019_n.jpg?v=1742804870
6846088904878,Etre Clair Refreshing Mouth Spray (30ml),20.00,In Stock,Mouth Spray,Beautederm,Mouth Spray,"A quick way to freshen up your breath, anytime anywhere! Etre Clair is a pocket-sized mouth spray that can be carried anywhere you go. It's all-natural and alcohol-free that lasts for up to 6 hours while keeping your mouth fresh and clean.",,,,"Net Weight:
30ml
Benefits:
Helps keep your breath fresh and clean
Inhibits build up of dental plaques
Stops the growth of harmful bacteria
Directions for use:
Spray 2-3 times in mouth throughout the day as needed.",,,https://beautederm.sg/collections/all/products/etre-clair-refreshing-mouth-spray-30ml,//beautederm.sg/cdn/shop/products/beautederm-etre-clair-refreshing-mouth-spray-30ml-beautemagic.jpg?v=1622529949
6846112366766,Slender Sips Coffee Drink Mix (12 sachets),30.00,In Stock,Beverage,Beautederm,Coffee Mix,"Make weight loss a healthier journey with every cup of Beautederm Slender Sips Coffee—made with premium high-grade arabica coffee beans mixed with powerful extracts from African Mango seeds, Green Tea, Yerba Mate, and Hydrolized Collagen, and blended only with natural sweetener Stevia. Absolutely ZERO Calories. Losing weight doesn’t have to be boring or having to give up a good cup of coffee. Make it a part of your everyday. Sip until you’re slender.",,,"Coffee powder, Hydrolyzed collagen powder, African mango (Irvingia gabonensis) seed extract, Green tea (Camellia sinensis) leaf extract, Yerba mate (llexparaguariensis) leaf extract, Stevia rebaudiana leaf extract (Steviol glycosides as sweetener)","Net Weight:
36g (12 x 3g sachets)
Benefits:
Product benefits is based on the following ingredients:
African Mango - Helps reduce body fat, weight, cholesterol and leptin levels.
Yerba Mate - Curbs appetite and increases energy expenditure; it also helps burn stored fats.
Green Tea - Loaded with antioxidants and nutrients that improves brain function, boosts metabolic rate, and increases fat burning rate.
Hydrolized collagen - Helps supplement your body's protein requirement; it also helps in detoxification and leaves skin soft and young looking.
African Mango - Helps reduce body fat, weight, cholesterol and leptin levels.
Directions for use:
HOT
Empty contents of 1 sachet into cup.
Add hot water (approx. 150mL)
Stir well and serve.
COLD
Dissolve contents of one sachet in a small amount of hot water.
Fill cup/glass with cold/tap water (up to 150mL)
Stir well, add ice and serve.",,,https://beautederm.sg/collections/all/products/slender-sips-coffee-drink-mix-12sachets,//beautederm.sg/cdn/shop/products/beautederm-slender-sips-coffee-beautemagic.jpg?v=1622530116
6846099980462,Slender Sips K-llagen Collagen Drink (10 sachets),50.00,In Stock,Beverage,Beautederm,Collagen Drink,Have a sip and relax with Beautederm's newest K-llagen Collagen Drink. Revitalize your skin and your body as a whole as you indulge in the benefits of collagen with Slender Sips K-llagen. It’s the most effortless and perfect way to pamper your body!,,,"6000mg Hydrolyzed Marine Collagen, 50mg Sodium Hyaluromate, 50mg Matricaria Chamomilla (Chamomile) Flower Extracte, 50mg Punica Granatum (Pomegranate) Rind Extract, 50mg Prunus Iannesiana (Sakura Flower Extracts), Stevia Rebaudiana Leaf Extract (Steviol Glycosides) as sweetener, Free flowing agent E341 (Tricalcium Phosphate), Emulsifier E466 (Sodium CMC), Nature-identical strawberry flavor, Skimmed Milk Powder","Net Weight:
150g (10 x 15g sachets)
Product Benefit is based on the following ingredients:
Sakura Flower Extracts. Repairs the skin's natural barriers to promote a smooth and subtle glow.
Pomegranates. Good source of vitamin A, C, E and folic acid.
Chamomile. Loaded with anti-oxidants that lower the risk of several diseases.
Sodium Hyaluromate. Helps to restore the skin's moisture.",,,https://beautederm.sg/collections/all/products/slender-sips-k-llagen-collagen-drink-10sachets,//beautederm.sg/cdn/shop/products/beautederm-slender-slips-k-llagen-collagen-anti-aging-drink-beautemagic.jpg?v=1622530024
6846106566830,Air Diffuser with LED Light,50.00,In Stock,Air Diffuser,Beautederm,Air Diffuser,"Want your home to smell lovely? Try Beautederm Air Diffuser with LED light. With its compact, portable design, simple style, and attractive shape, this diffuser is perfect for any space in your home.",,"Remove the cover by twisting off.
Add water to the water tank (not to exceed the max line)
Add 2-5 drops of preferred essential oil (sold separately)
Add cover and tighten to secure
Press power button to on the diffuser
Press light button to turn on LED light",,"Specification:
Power: 2W
Nominal voltage: DC 5V/350mA
Water tank capacity: 300mL
Sprayer volume: 40mL/hour
Usable area: 15 sqm
Size: 110 x 100 x 114 mmm
Benefits:
Eliminates dry air
Promotes good night's sleep
Increases air moisture for more natural breathing
Help you relax and feel less stressed
Helps rehydrate your skin
Useful night light for young children",,,https://beautederm.sg/collections/all/products/air-diffuser-ultrasonic-aromatheraphy-diffuser-with-led-light,//beautederm.sg/cdn/shop/products/beautederm-air-diffuser-beautemagic.jpg?v=1622530079
6846080385198,Belle Mineral Powder - Skintone (10g),18.00,Sold Out,Powder,Beautederm,Mineral Powder,"Our Belle Mineral Powder is perfect for women who want to be pampered with a luxurious powder that smells like a fragrant bouquet. With SPF30, anti-oxidants, and anti-aging properties, this finely milled powder will give your skin the smoothness and coverage it needs while providing high performance pigments for a finish that lasts all day long. It contains Carica Papaya fruit extract, which helps to keep your skin elastic and moisturized. Available in a variety of shades, Belle helps to cover blemishes and scars while still allowing your skin's natural beauty to shine through.",,,"Talc, Titanium Dioxide, Magnesium Stearate, Mica, Methicone, Polymethylsilsesquioxane, Silica, Phenoxyethanol, Carica Papaya Fruit Extract, Tin Oxide, CI 77492, CI 77499, Ceratonia Siliqua (Locust Bean) Gum, Fragrance, CI 77491, Isopropyl Titanium Triisostearate","Net Weight:
10g
Benefits:
With SPF30 for sun protection
Floral scented mineral powder
Absorbs excess oil
Firms skins, evens out skin tone
Contains antioxidants, moisturizing, and anti-aging properties
With Carica Papaya fruit extract (source of Vit. A and C)
Directions for use:
Apply Belle mineral powder using a Kabuki Brush after you have completed the application of your CC Perfecting Cushion or Barely There Liquid Foundation , and before applying eye makeup.
Apply with light movements, focusing first on the central panels of your face, then moving towards the edges of your face. When you reach your nostrils, lightly press the powder around this area. Stroke your face gently to cover all areas evenly.",,,https://beautederm.sg/collections/all/products/belle-mineral-powder-skintone-10g,//beautederm.sg/cdn/shop/products/beautederm-belle-mineral-powder-skintone.jpg?v=1629278723
7259718910126,Beaute Tint Lip and Cheek Stain (30ml),25.00,In Stock,Beauty Tint,Beautederm,Beaute Tint,"A rosy glow on your cheeks can do wonders for your mood. And a kiss of color on your lips can last you all day long. Add both to your look with our Beaute Tint. Its gel form is easy to apply, and its ability to stain lips and cheeks ensures an all-day wear. With a strawberry flavor that leaves your lips feeling moisturized and soft, it's impossible to resist this minimal makeup essential.",,,"Aqua, Shea butter, Vitamin C, Carbopol, Glycerin, Saliguard, Koellip, Triethanolamine, Strawberry flavor","Net Weight:
30 ml
Benefits:
Easy to apply
Creates a lasting rosy glow throughout the day
Can be used on cheeks and lips
Directions for use:
Apply a small amount on your cheeks and spread evenly using your fingers.
For lips, swipe evenly until full lips are covered.",,,https://beautederm.sg/collections/all/products/beaute-tint-lip-and-cheek-stain-30ml,//beautederm.sg/cdn/shop/products/beautederm-beaute-tint-lip-and-cheek-stain-30ml.jpg?v=1628735947
6846112825518,Perfecting Cushion - Beige,38.00,In Stock,Foundation,Beautederm,Foundation,"Beautederm Perfecting Cushion is a liquid foundation in a cushion applicator to help easily apply cc cream onto your face. It's a cream type foundation that gives complete coverage with a dewy finish look. Has an instant whitening to even out skin tone. It's even available in two shades to match your skin tone. Also, available in Light Beige shade.",,,"Water, Titanium dioxide, Glycerin, Ethylhexyl, Methoxycinnamate, Ethylhexy salicylate, Cyclopentasiloxane, Cyclohexasiloxane, Methyl methacrylate crosspolymer, Cetyl, PEG/PPG 1071, Dimethicone, Niacinamide, Ozokerite, 4-Methylbenzyldene camphor, Els-Ethylhexyloxyphenol, Methoxyphenyl triazine, Sorbitan isostearate, Calcium stearate, Beeswax, Butyrospermum porkil, Shea butter, Allantoin, Sodium chloride, Tocopheryl acetate, Adenosine, Zinc oxide, Alumina, CI77492, CI77491, CI77499, Phenoxyethanol, Parfum","Shades:
Available in Beige and Light Beige
What shade to choose? Light Beige - pale skin Beige - fair/tan/morena skin
Benefits:
Conceals and helps control oil
Enriched with skin vitamins
Has SPF 60 to give sun protection
Luminous satin finish (medium coverage)
Has whitening and anti aging formula that helps achieve younger looking skin
Refillable with CC Cream
Directions for use:
Scoop a small amount onto fingers or a sponge/brush applicator, then spread evenly all over face.
To conceal dark spots, spot apply a second coat.",,,https://beautederm.sg/collections/all/products/perfecting-cushion-beige-shade,//beautederm.sg/cdn/shop/products/beautederm-cc-perfecting-cushion-beige-beautemagic.jpg?v=1622530119
6846089101486,CC Creme Refill - Beige (60ml),35.00,In Stock,Foundation,Beautederm,Foundation,The CC Creme in Beige shade can be used to refill the Perfecting Cushion . CC Creme is a cream type foundation that gives complete coverage with a dewy finish look. Has an instant whitening to even out skin tone. It's even available in two shades to match your skin tone.,,,"Water, Titanium dioxide, Glycerin, Ethylhexyl, Methoxycinnamate, Ethylhexy salicylate, Cyclopentasiloxane, Cyclohexasiloxane, Methyl methacrylate crosspolymer, Cetyl, PEG/PPG 1071, Dimethicone, Niacinamide, Ozokerite, 4-Methylbenzyldene camphor, Els-Ethylhexyloxyphenol, Methoxyphenyl triazine, Sorbitan isostearate, Calcium stearate, Beeswax, Butyrospermum porkil, Shea butter, Allantoin, Sodium chloride, Tocopheryl acetate, Adenosine, Zinc oxide, Alumina, CI77492, CI77491, CI77499, Phenoxyethanol, Parfum","Shades
Available in Beige and Light Beige
What shade to choose?
Light Beige - pale skin
Beige - fair/tan/morena skin
Benefits:
Conceals and helps control oil
Enriched with skin vitamins
Has SPF 60 to give sun protection
Luminous satin finish (medium coverage)
Has whitening and anti aging formula that helps achieve younger looking skin
Directions for use:
CC Creme:
Pump a small amount of the CC Creme onto fingers or a sponge/brush applicator, then spread evenly all over face.
To conceal dark spots, spot apply a second coat.
Perfecting Cushion:
Take out the foam from the cusion applicator, and pump the cream into the base of the container.
Cover the cream with the foam once again.",,,https://beautederm.sg/collections/all/products/cc-creme-refill-beige-shade-60ml,//beautederm.sg/cdn/shop/products/beautederm-cc-creme-refill-beautemagic.jpg?v=1622529952
6846080024750,Belle Mineral Powder - Beige (10g),18.00,Sold Out,Powder,Beautederm,Mineral Powder,"Our Belle Mineral Powder is perfect for women who want to be pampered with a luxurious powder that smells like a fragrant bouquet. With SPF30, anti-oxidants, and anti-aging properties, this finely milled powder will give your skin the smoothness and coverage it needs while providing high performance pigments for a finish that lasts all day long. It also contains Carica Papaya fruit extract, which helps to keep your skin elastic and moisturized.",,,"Talc, Titanium Dioxide, Magnesium Stearate, Mica, Methicone, Polymethylsilsesquioxane, Silica, Phenoxyethanol, Carica Papaya Fruit Extract, Tin Oxide, CI 77492, CI 77499, Ceratonia Siliqua (Locust Bean) Gum, Fragrance, CI 77491, Isopropyl Titanium Triisostearate","Net Weight:
10g
Benefits:
With SPF30 for sun protection
Floral scented mineral powder
Absorbs excess oil
Firms skins, evens out skin tone
Contains antioxidants, moisturizing, and anti-aging properties
With Carica Papaya fruit extract (source of Vit. A and C)
Directions for use:
Apply Belle mineral powder using a Kabuki Brush after you have completed the application of your CC Perfecting Cushion or Barely There Liquid Foundation , and before applying eye makeup.
Apply with light movements, focusing first on the central panels of your face, then moving towards the edges of your face. When you reach your nostrils, lightly press the powder around this area. Stroke your face gently to cover all areas evenly.",,,https://beautederm.sg/collections/all/products/belle-mineral-powder-beige-10g,//beautederm.sg/cdn/shop/products/beautederm-belle-mineral-powder-beige.jpg?v=1629278506
6846072520878,Perfecting Cushion - Light Beige,38.00,In Stock,Foundation,Beautederm,Foundation,Beautederm Perfecting Cushion is a liquid foundation in a cushion applicator to help easily apply cc cream onto your face. It's a cream type foundation that gives complete coverage with a dewy finish look. Has an instant whitening to even out skin tone. It's even available in two shades to match your skin tone.,,,"Water, Titanium dioxide, Glycerin, Ethylhexyl, Methoxycinnamate, Ethylhexy salicylate, Cyclopentasiloxane, Cyclohexasiloxane, Methyl methacrylate crosspolymer, Cetyl, PEG/PPG 1071, Dimethicone, Niacinamide, Ozokerite, 4-Methylbenzyldene camphor, Els-Ethylhexyloxyphenol, Methoxyphenyl triazine, Sorbitan isostearate, Calcium stearate, Beeswax, Butyrospermum porkil, Shea butter, Allantoin, Sodium chloride, Tocopheryl acetate, Adenosine, Zinc oxide, Alumina, CI77492, CI77491, CI77499, Phenoxyethanol, Parfum","Shades:
Available in Beige and Light Beige
What shade to choose? Light Beige - pale skin Beige - fair/tan/morena skin
Benefits:
Conceals and helps control oil
Enriched with skin vitamins
Has SPF 60 to give sun protection
Luminous satin finish (medium coverage)
Has whitening and anti aging formula that helps achieve younger looking skin
Refillable with CC Cream
Directions for use:
Scoop a small amount onto fingers or a sponge/brush applicator, then spread evenly all over face.
To conceal dark spots, spot apply a second coat.",,,https://beautederm.sg/collections/all/products/perfecting-cushion-light-beige-shade,//beautederm.sg/cdn/shop/products/beautederm-cc-perfecting-cushion-beige-beautemagic_d3b14e76-874f-4b32-a4ce-9a19263cee67.jpg?v=1622529836
6846072357038,CC Creme Refill - Light Beige (60ml),35.00,In Stock,Foundation,Beautederm,Foundation,The CC Creme in Light Beige shade can be used to refill the Perfecting Cushion . CC Creme is a cream type foundation that gives complete coverage with a dewy finish look. Has an instant whitening to even out skin tone. It's even available in two shades to match your skin tone.,,,"Water, Titanium dioxide, Glycerin, Ethylhexyl, Methoxycinnamate, Ethylhexy salicylate, Cyclopentasiloxane, Cyclohexasiloxane, Methyl methacrylate crosspolymer, Cetyl, PEG/PPG 1071, Dimethicone, Niacinamide, Ozokerite, 4-Methylbenzyldene camphor, Els-Ethylhexyloxyphenol, Methoxyphenyl triazine, Sorbitan isostearate, Calcium stearate, Beeswax, Butyrospermum porkil, Shea butter, Allantoin, Sodium chloride, Tocopheryl acetate, Adenosine, Zinc oxide, Alumina, CI77492, CI77491, CI77499, Phenoxyethanol, Parfum","Shades
Available in Beige and Light Beige
What shade to choose?
Light Beige - pale skin
Beige - fair/tan/morena skin
Benefits:
Conceals and helps control oil
Enriched with skin vitamins
Has SPF 60 to give sun protection
Luminous satin finish (medium coverage)
Has whitening and anti aging formula that helps achieve younger looking skin
Directions for use:
CC Creme:
Pump a small amount of the CC Creme onto fingers or a sponge/brush applicator, then spread evenly all over face.
To conceal dark spots, spot apply a second coat.
Perfecting Cushion:
Take out the foam from the cusion applicator, and pump the cream into the base of the container.
Cover the cream with the foam once again.",,,https://beautederm.sg/collections/all/products/cc-creme-refill-light-beige-60ml,//beautederm.sg/cdn/shop/products/beautederm-cc-creme-refill-beautemagic_166883ef-eb8e-43ee-a57c-c3b61bd9b41a.jpg?v=1622529833
6846058725550,Barely There 3-in-1 Liquid Foundation (30ml),38.00,In Stock,Foundation,Beautederm,Foundation,"Want a natural makeup that will keep your skin radiant all day? Barely There is all you need! Your 3-in-1 makeup, primer, concealer, and liquid foundation in one bottle. A perfect primer that preps the skin, conceals dark spots, blemishes, and leaves a full matte foundation finish.",,,"Water, Titanium dioxide, Glycerin, Dimethicone, Cyclopentasiloxane, Niacinamide, Ozokerite, Beeswax, Shea butter, Allantion, Tocopheryl, Acetate, CI 77491, CI 77492, CC 77499, Phenoxyethanol","Net Weight:
Available in 5g, 30ml and 60ml
Benefits:
Acts as a primer, concealer and foundation in one
Provides full coverage
With a sheer effect
Allows skin to breathe
Keeps face moisturized
Directions for use:
Scoop a small amount onto fingers or a sponge/brush applicator, then spread evenly all over face.
To conceal dark spots, spot apply a second coat.",,,https://beautederm.sg/collections/all/products/barely-there-3-in-1-liquid-foundation-30ml,//beautederm.sg/cdn/shop/products/beautederm-barely-there-3-in-1-primer-concealer-foundation-30ml-beautemagic_6284d396-ddaf-4f25-9027-a3a09ab8777a.jpg?v=1622529741
6846057480366,Foundation Brush,12.00,In Stock,Makeup Brush,Beautederm,Makeup Brush,"A flawless foundation application has never been easier! This Foundation Brush is perfect for applying liquid, cream, blush or powder foundations, this brush gives you flawless, even coverage. It is made of fine, premium synthetic fibers that are densely packed for an even and streak-free finish. The brush is easy to clean and its diamond shape handle provides a steady grip. Plus, the brush comes with a lightweight portable case perfect for traveling so you can create a flawless look no matter where you go.",,,,"Inclusions:
1 x Foundation brush
1 x Portable case
Benefits:
Perfect for applying liquid, cream, blush or powder foundations
With its diamond-shaped handle, it's easy and comfortable to hold and use
Made with premium synthetic fiber bristles that help create a flawless finish when applied
Comes with a lightweight portable case that’s perfect for on-the-go touch-ups
Easy to clean and store",,"Wash the Foundation Brush regularly with a mild detergent
Hold the brush at a slight angle, making sure the tips are facing downwards
Wet the brush hair, put some detergent on your fingertips, and shampoo in the direction of the hair
Rinse thoroughly under running water
Carefully press the brush head flat in a dry towel, and press back into shape
Hang the brush or air dry flat on the towel",https://beautederm.sg/collections/all/products/foundation-brush,//beautederm.sg/cdn/shop/products/beautederm-flawless-foundation-brush.jpg?v=1628737184
